OBJECTID,BASKET_TYPE,SOURCE_PDF,PAGE_X,PAGE_Y,SECTION,YEAR,POINT_X,POINT_Y
3945,S,MN112_2017-05-01,425.01066141965566,609.3579859065212,MN112,2017-05-01,999127.8669,231033.6765
3946,S,MN112_2017-05-01,446.93111150944605,645.2339590117917,MN112,2017-05-01,999263.2069,231253.5729
3947,S,MN112_2017-05-01,481.2253023252997,576.5692150723626,MN112,2017-05-01,999473.7251,230832.6689
3948,S,MN112_2017-05-01,613.3242431213148,252.7725371667766,MN112,2017-05-01,1000284.048,228847.8553
3949,R,MN112_2017-05-01,640.7741270245751,465.2408073282568,MN112,2017-05-01,1000455.164,230150.1985
3950,S,MN112_2017-05-01,642.9917247689446,517.7638367590844,MN112,2017-05-01,1000469.334,230472.1445
3951,S,MN112_2017-05-01,717.4343253832776,479.57732156981365,MN112,2017-05-01,1000927.391,230238.0427
3952,S,MN112_2017-05-01,597.9737346988404,563.0375153159112,MN112,2017-05-01,1000192.549,230749.6743
3953,S,MN112_2017-05-01,603.2908833476249,633.9598472356738,MN112,2017-05-01,1000225.985,231184.4009
3954,H,MN112_2017-05-01,803.0540358167491,397.60474995314144,MN112,2017-05-01,1001453.85,229735.5437
3955,S,MN112_2017-05-01,731.9385056471219,468.24499690075754,MN112,2017-05-01,1001016.599,230168.5743
3956,S,MN112_2017-05-01,740.4089942649589,483.6509936066868,MN112,2017-05-01,1001068.913,230263.0041
3957,S,MN112_2017-05-01,753.9426862089895,506.38528161944123,MN112,2017-05-01,1001152.477,230402.3507
3958,S,MN112_2017-05-01,756.5250300616026,551.9920510098164,MN112,2017-05-01,1001168.825,230681.9031
3959,S,MN112_2017-05-01,825.0565757535514,436.7934526822355,MN112,2017-05-01,1001589.728,229975.7477
3960,S,MN112_2017-05-01,833.2673768610694,412.7287349291146,MN112,2017-05-01,1001640.057,229828.2369
3961,S,MN112_2017-05-01,795.0138011222589,581.7314857853053,MN112,2017-05-01,1001406.136,230864.1783
3962,S,MN112_2017-05-01,971.0422651482513,203.14778910111636,MN112,2017-05-01,1002486.448,228543.5223
3963,S,MN112_2017-05-01,981.7057421344798,224.6160712041892,MN112,2017-05-01,1002552.325,228675.1101
3964,S,MN112_2017-05-01,886.4736680377973,296.9875584549736,MN112,2017-05-01,1001966.578,229118.7611
3965,H,MN112_2017-05-01,918.314216178027,312.1629008548625,MN112,2017-05-01,1002162.806,229211.7675
3966,S,MN112_2017-05-01,931.8003885889193,379.0640460914001,MN112,2017-05-01,1002246.51,229621.8417
3967,S,MN112_2017-05-01,942.015037432313,352.6020235555188,MN112,2017-05-01,1002309.154,229459.6353
3968,S,MN112_2017-05-01,950.752186216996,415.3341940170212,MN112,2017-05-01,1002363.572,229844.1571
3969,S,MN112_2017-05-01,446.2528888262459,291.08839806431206,MN112,2017-05-01,999255.5703,229082.7895
3970,S,MN112_2017-05-01,456.7567271342559,367.82614525422105,MN112,2017-05-01,999321.0041,229553.1601
3971,S,MN112_2017-05-01,517.4793955627829,254.51839661115082,MN112,2017-05-01,999693.8377,228858.5983
3972,S,MN112_2017-05-01,551.4229906615801,313.32563527606544,MN112,2017-05-01,999903.4423,229219.0509
3973,S,MN112_2017-05-01,471.9909269583586,556.7681742464774,MN112,2017-05-01,999416.6649,230711.3001
3974,S,MN112_2017-05-01,494.68326184444595,597.7580342737056,MN112,2017-05-01,999556.8087,230962.5433
3975,S,MN112_2017-05-01,541.1450019719196,642.3371424904326,MN112,2017-05-01,999843.3635,231235.7777
3976,H,MN112_2017-05-01,618.5625245794654,476.37022183299996,MN112,2017-05-01,1000318.49,230218.4269
3977,S,MN112_2017-05-01,619.8687551001203,598.7392452501954,MN112,2017-05-01,1000327.731,230968.5045
3978,S,MN112_2017-05-01,684.0819998392253,592.8615887666383,MN112,2017-05-01,1000723.109,230932.4495
3979,S,MN112_2017-05-01,686.6894804115873,562.378379547532,MN112,2017-05-01,1000738.868,230745.5973
3980,S,MN112_2017-05-01,694.0380744535942,605.990515069585,MN112,2017-05-01,1000784.548,231012.9201
3981,H,MN112_2017-05-01,791.9480002191849,380.4548859904171,MN112,2017-05-01,1001385.29,229630.4265
3982,S,MN112_2017-05-01,735.0462010831106,516.9725281338906,MN112,2017-05-01,1001036.214,230467.2543
3983,S,MN112_2017-05-01,774.7589956299053,543.914492095093,MN112,2017-05-01,1001281.034,230632.3823
3984,S,MN112_2017-05-01,865.0087257786072,510.35055521450704,MN112,2017-05-01,1001836.478,230426.6089
3985,S,MN112_2017-05-01,874.8668316390831,488.562234036217,MN112,2017-05-01,1001896.973,230293.0507
3986,S,MN112_2017-05-01,720.4664934725151,622.7138311637973,MN112,2017-05-01,1000947.462,231115.4175
3987,S,MN112_2017-05-01,970.8769135791808,402.9027970386669,MN112,2017-05-01,1002487.381,229767.9487
3988,S,MN112_2017-05-01,1026.967540808022,305.0502052597294,MN112,2017-05-01,1002831.84,229168.1235
3989,S,MN112_2017-05-01,1064.8561360635795,332.56457158742705,MN112,2017-05-01,1003065.433,229336.7609
3990,S,MN112_2017-05-01,370.37301276417566,334.5874036990572,MN112,2017-05-01,998788.7153,229349.4551
3991,H,MN112_2017-05-01,393.68658790932386,544.5955565752811,MN112,2017-05-01,998934.3361,230636.7197
3992,S,MN112_2017-05-01,397.9062755769992,421.61474114158773,MN112,2017-05-01,998959.1193,229882.8885
3993,S,MN112_2017-05-01,494.0629883822985,268.10558465105714,MN112,2017-05-01,999549.7685,228941.8931
3994,S,MN112_2017-05-01,544.1346309969667,465.66221359500196,MN112,2017-05-01,999860.0477,230152.8225
3995,S,MN112_2017-05-01,520.9431066379184,606.8362279938156,MN112,2017-05-01,999718.6095,231018.1779
3996,S,MN112_2017-05-01,553.3477368318127,665.5522508347931,MN112,2017-05-01,999918.7361,231378.0723
3997,H,MN112_2017-05-01,583.2852770839236,243.89236103266012,MN112,2017-05-01,1000098.976,228793.4355
3998,S,MN112_2017-05-01,709.0278797367355,227.77239945461042,MN112,2017-05-01,1000873.162,228694.5737
3999,H,MN112_2017-05-01,575.0063314424478,523.303026432317,MN112,2017-05-01,1000050.723,230506.1267
4000,H,MN112_2017-05-01,704.5793834662181,456.87514293333516,MN112,2017-05-01,1000848.007,230098.8921
4001,S,MN112_2017-05-01,698.8077816743753,587.0911149045278,MN112,2017-05-01,1000813.737,230897.0719
4002,S,MN112_2017-05-01,707.3092077934416,630.0489193458925,MN112,2017-05-01,1000866.509,231160.3839
4003,S,MN112_2017-05-01,722.1091693190392,440.5964508802281,MN112,2017-05-01,1000955.799,229999.1025
4004,S,MN112_2017-05-01,990.7562503066147,240.29224370210432,MN112,2017-05-01,1002608.213,228771.1957
4005,S,MN112_2017-05-01,897.247301278403,272.5354481083341,MN112,2017-05-01,1002032.685,228968.8747
4006,S,MN112_2017-05-01,896.602125471516,523.8886416899622,MN112,2017-05-01,1002031.167,230509.5793
4007,S,MN112_2017-05-01,1055.598674758221,357.3211936649168,MN112,2017-05-01,1003008.666,229488.5137
4008,H,MN112_2017-05-01,368.16209470757167,365.68299087218475,MN112,2017-05-01,998775.4033,229540.0609
4009,S,MN112_2017-05-01,383.48310117574874,359.77495352804544,MN112,2017-05-01,998869.6947,229503.8403
4010,S,MN112_2017-05-01,461.25224489101674,313.65865286742337,MN112,2017-05-01,999348.1595,229221.1303
4011,S,MN112_2017-05-01,492.99289068352664,369.6937625159335,MN112,2017-05-01,999544.1707,229564.5925
4012,S,MN112_2017-05-01,522.8076770245098,301.2789648754988,MN112,2017-05-01,999727.1061,229145.2219
4013,S,MN112_2017-05-01,459.4362780219817,670.3901611832844,MN112,2017-05-01,999340.4617,231407.7659
4014,S,MN112_2017-05-01,480.2998140072741,707.7219693073421,MN112,2017-05-01,999469.3081,231636.5889
4015,S,MN112_2017-05-01,497.8284572819248,747.5628790936025,MN112,2017-05-01,999577.6409,231880.7915
4016,S,MN112_2017-05-01,688.4552031380008,188.66458540060557,MN112,2017-05-01,1000746.091,228454.8655
4017,S,MN112_2017-05-01,623.699966189859,273.50265517801745,MN112,2017-05-01,1000348.146,228974.9195
4018,S,MN112_2017-05-01,695.7000862383866,399.97876371935126,MN112,2017-05-01,1000792.77,229750.1423
4019,S,MN112_2017-05-01,606.2536178403534,451.20517200490576,MN112,2017-05-01,1000242.445,230064.1801
4020,H,MN112_2017-05-01,686.1221757015446,440.441704780329,MN112,2017-05-01,1000734.184,229998.1691
4021,R,MN112_2017-05-01,713.1851650581812,426.81165541059454,MN112,2017-05-01,1000900.709,229914.6105
4022,S,MN112_2017-05-01,725.9967475985177,220.34118822182063,MN112,2017-05-01,1000977.587,228649.0159
4023,S,MN112_2017-05-01,789.7060860675992,327.2856553620368,MN112,2017-05-01,1001370.964,229304.5193
4024,S,MN112_2017-05-01,764.3006553705782,567.3399813071883,MN112,2017-05-01,1001216.859,230775.9771
4025,S,MN112_2017-05-01,1011.6321495736483,281.1662492325413,MN112,2017-05-01,1002737.169,229021.7299
4026,H,MN112_2018-08-21,920.892450275319,311.8363013828097,MN112,2018-08-21,1002178.68,229209.7645
4027,R,MN112_2018-08-21,786.3754825018815,555.5142493808565,MN112,2018-08-21,1001352.683,230703.4799
4028,R,MN112_2018-08-21,478.5238284491471,554.1688361728487,MN112,2018-08-21,999456.8709,230695.3637
4029,H,MN112_2018-08-21,931.4812564276627,326.1663184726535,MN112,2018-08-21,1002244.027,229297.5977
4030,R,MN112_2018-08-21,1021.8955325507096,253.56834178808316,MN112,2018-08-21,1002800.103,228852.5609
4031,S,MN112_2018-08-21,703.4321443951254,584.2102639627424,MN112,2018-08-21,1000842.185,230879.4115
4032,S,MN112_2018-08-21,596.8858187115317,217.33025907992987,MN112,2018-08-21,1000182.472,228630.6145
4033,S,MN112_2018-08-21,378.0486910259848,334.05198454379706,MN112,2018-08-21,998835.9775,229346.1701
4034,S,MN112_2018-08-21,697.5600893414145,159.63097929477362,MN112,2018-08-21,1000801.876,228276.8963
4035,S,MN112_2018-08-21,362.868446580184,346.88328337192206,MN112,2018-08-21,998742.6209,229424.8269
4036,S,MN112_2018-08-21,698.706695786727,602.9340798807111,MN112,2018-08-21,1000813.268,230994.1833
4037,R,MN112_2018-08-21,760.4145602606706,549.4372993076144,MN112,2018-08-21,1001192.753,230666.2413
4038,S,MN112_2018-08-21,527.2197267925864,603.7717645120588,MN112,2018-08-21,999757.2321,230999.3919
4039,S,MN112_2018-08-21,547.2338869488364,638.9428689432111,MN112,2018-08-21,999880.8261,231214.9687
4040,R,MN112_2018-08-21,778.4791259765625,541.4348373413086,MN112,2018-08-21,1001303.919,230617.1815
4041,S,MN112_2018-08-21,1007.4046175396567,462.76899504184394,MN112,2018-08-21,1002712.911,230134.8915
4042,S,MN112_2018-08-21,453.2236940777426,290.95710539340644,MN112,2018-08-21,999298.4961,229081.9811
4043,S,MN112_2018-08-21,463.6758119976645,529.5273492288557,MN112,2018-08-21,999365.1935,230544.3259
4044,H,MN112_2018-08-21,340.3151339911393,434.11472850683316,MN112,2018-08-21,998604.5859,229959.5335
4045,S,MN112_2018-08-21,711.8544466412192,626.7690560770002,MN112,2018-08-21,1000894.467,231140.2781
4046,S,MN112_2018-08-21,405.32605003477386,420.27087950229316,MN112,2018-08-21,999004.7987,229874.6483
4047,S,MN112_2018-08-21,899.3889620220785,521.5951516580549,MN112,2018-08-21,1002048.308,230495.5205
4048,S,MN112_2018-08-21,518.5299990093832,584.8295266580549,MN112,2018-08-21,999703.5349,230883.2855
4049,H,MN112_2018-08-21,901.7089480780534,319.5650001132785,MN112,2018-08-21,1002060.62,229257.1475
4050,S,MN112_2018-08-21,782.6777193462973,353.72346281528144,MN112,2018-08-21,1001327.94,229466.5767
4051,S,MN112_2018-08-21,806.8013155377035,148.58257841586737,MN112,2018-08-21,1001474.493,228209.1271
4052,H,MN112_2018-08-21,709.1428775214127,455.2039924228488,MN112,2018-08-21,1000876.092,230088.6475
4053,R,MN112_2018-08-21,1031.3391055487564,272.1197181308566,MN112,2018-08-21,1002858.44,228966.2689
4054,S,MN112_2018-08-21,492.73982261778167,721.0477731180158,MN112,2018-08-21,999546.0457,231718.2661
4055,S,MN112_2018-08-21,836.6426546490317,411.467740769383,MN112,2018-08-21,1001660.829,229820.5049
4056,H,MN112_2018-08-21,813.8487185858659,369.9336066806613,MN112,2018-08-21,1001520.054,229565.9261
4057,H,MN112_2018-08-21,623.9249972723893,474.5178199374972,MN112,2018-08-21,1000351.496,230207.0701
4058,S,MN112_2018-08-21,648.1345674908285,515.5268990945783,MN112,2018-08-21,1000500.984,230458.4305
4059,S,MN112_2018-08-21,868.089111328125,508.18272399902344,MN112,2018-08-21,1001855.426,230413.3193
4060,S,MN112_2018-08-21,878.1011202252035,235.41283964633612,MN112,2018-08-21,1001914.417,228741.3347
4061,R,MN112_2018-08-21,726.3184661865234,439.07643127441406,MN112,2018-08-21,1000981.705,229989.7835
4062,S,MN112_2018-08-21,865.6789705670004,460.8138406228986,MN112,2018-08-21,1001840.122,230122.9669
4063,S,MN112_2018-08-21,889.3548738873129,296.80183195590644,MN112,2018-08-21,1001984.319,229117.6223
4064,S,MN112_2018-08-21,973.1379854595785,203.83392118930487,MN112,2018-08-21,1002499.361,228547.7265
4065,R,MN112_2018-08-21,723.9874877929688,448.73204040527344,MN112,2018-08-21,1000967.445,230048.9701
4066,S,MN112_2018-08-21,708.3050386822348,180.2546517801252,MN112,2018-08-21,1000868.247,228403.3069
4067,S,MN112_2018-08-21,798.7444002545004,578.9004342508283,MN112,2018-08-21,1001429.082,230846.8239
4068,S,MN112_2018-08-21,578.9732666015625,227.31317138671875,MN112,2018-08-21,1000072.26,228691.8141
4069,S,MN112_2018-08-21,710.8708956158285,595.2572228860822,MN112,2018-08-21,1000888.102,230947.1225
4070,H,MN112_2018-08-21,611.8954715155534,281.49892955663785,MN112,2018-08-21,1000275.53,229023.9385
4071,R,MN112_2018-08-21,1003.877313556569,264.3973365390597,MN112,2018-08-21,1002689.25,228918.9449
4072,S,MN112_2018-08-21,520.2392885601645,286.0257546853986,MN112,2018-08-21,999711.1409,229051.7261
4073,S,MN112_2018-08-21,724.8896334087973,619.5020806741682,MN112,2018-08-21,1000974.669,231095.7281
4074,S,MN112_2018-08-21,828.5081941998129,435.3088967752424,MN112,2018-08-21,1001610.969,229966.6461
4075,S,MN112_2018-08-21,887.1753694927817,251.4486215066877,MN112,2018-08-21,1001970.455,228839.6247
4076,R,MN112_2018-08-21,645.9303836249284,463.49180370214566,MN112,2018-08-21,1000486.901,230139.4753
4077,S,MN112_2018-08-21,463.6298983013754,366.9819467020002,MN112,2018-08-21,999363.3221,229547.9811
4078,R,MN112_2018-08-21,736.0565643310547,466.4681854248047,MN112,2018-08-21,1001041.942,230157.6817
4079,S,MN112_2018-08-21,975.4654390728598,449.6251809549299,MN112,2018-08-21,1002516.095,230054.3381
4080,S,MN112_2018-08-21,391.03697204589844,359.0054626464844,MN112,2018-08-21,998916.2061,229499.1197
4081,S,MN112_2018-08-21,700.3534548199301,398.8360726785627,MN112,2018-08-21,1000821.415,229743.1357
4082,S,MN112_2018-08-21,818.8883972167969,172.6025848388672,MN112,2018-08-21,1001549.162,228356.3561
4083,H,MN112_2018-08-21,912.3432559393815,337.9992347324191,MN112,2018-08-21,1002126.288,229370.1379
4084,S,MN112_2018-08-21,618.7429962158203,252.99728393554688,MN112,2018-08-21,1000317.42,228849.2309
4085,R,MN112_2018-08-21,505.1057071112565,563.475537833005,MN112,2018-08-21,999620.6567,230752.3989
4086,H,MN112_2018-08-21,649.5465335272721,484.6813636386691,MN112,2018-08-21,1000509.376,230269.3571
4087,H,MN112_2018-08-21,588.9757480048112,244.19961315038785,MN112,2018-08-21,1000134.023,228795.3175
4088,H,MN112_2018-08-21,795.6999453925065,379.49368053320035,MN112,2018-08-21,1001408.385,229624.5331
4089,S,MN112_2018-08-21,638.6052095806723,291.297818894383,MN112,2018-08-21,1000440.109,229083.9913
4090,S,MN112_2018-08-21,713.5576021587973,228.22952055453925,MN112,2018-08-21,1000901.062,228697.3727
4091,S,MN112_2018-08-21,992.6688537597656,240.63331604003906,MN112,2018-08-21,1002619.994,228773.2851
4092,H,MN112_2018-08-21,546.4870395087174,516.4232459628878,MN112,2018-08-21,999875.0303,230463.9679
4093,S,MN112_2018-08-21,559.3233797466879,661.9423119974103,MN112,2018-08-21,999955.5005,231355.9419
4094,S,MN112_2018-08-21,857.3123323834067,449.87358641147284,MN112,2018-08-21,1001788.491,230055.9111
4095,S,MN112_2018-08-21,411.9293367779379,395.7056558084455,MN112,2018-08-21,999045.2223,229724.0697
4096,S,MN112_2018-08-21,1094.2329561627034,383.73110746860175,MN112,2018-08-21,1003246.841,229650.3799
4097,S,MN112_2018-08-21,1045.5875093853597,294.8475015115705,MN112,2018-08-21,1002946.405,229105.5759
4098,S,MN112_2018-08-21,669.2465364849692,552.1443765115705,MN112,2018-08-21,1000631.351,230682.8727
4099,S,MN112_2018-08-21,985.6076509869223,425.7939813089338,MN112,2018-08-21,1002578.32,229908.2573
4100,S,MN112_2018-08-21,1078.0816805279378,392.5025002908674,MN112,2018-08-21,1003147.464,229704.1525
4101,H,MN112_2018-08-21,474.20972627629556,680.6138053500948,MN112,2018-08-21,999431.5385,231470.4281
4102,S,MN112_2018-08-21,1073.4990999615316,345.732877488133,MN112,2018-08-21,1003118.787,229417.4735
4103,R,MN112_2018-08-21,765.9395141601562,517.2413177490234,MN112,2018-08-21,1001226.461,230468.8887
4104,S,MN112_2018-08-21,611.7380676269531,449.5866165161133,MN112,2018-08-21,1000276.203,230054.2563
4105,H,MN112_2018-08-21,634.4857425116471,492.401433523923,MN112,2018-08-21,1000416.705,230316.6857
4106,S,MN112_2018-08-21,849.28564453125,471.14263916015625,MN112,2018-08-21,1001739.27,230186.2857
4107,R,MN112_2018-08-21,744.4484500311784,481.7311683261691,MN112,2018-08-21,1001093.769,230251.2333
4108,H,MN112_2018-08-21,823.7439212225846,386.80979686620816,MN112,2018-08-21,1001581.156,229669.3667
4109,S,MN112_2018-08-21,508.3373873150473,262.7308938455549,MN112,2018-08-21,999637.6201,228908.9411
4110,S,MN112_2018-08-21,721.8412477886801,245.44408964633612,MN112,2018-08-21,1000952.242,228802.8887
4111,S,MN112_2018-08-21,529.0673983013754,301.05308317660956,MN112,2018-08-21,999765.6531,229143.8337
4112,S,MN112_2018-08-21,798.3223421490317,134.3434274148908,MN112,2018-08-21,1001422.138,228121.8495
4113,S,MN112_2018-08-21,579.5474703228598,698.7864968728986,MN112,2018-08-21,1000080.403,231581.7749
4114,S,MN112_2018-08-21,944.3802645123129,351.8998238992658,MN112,2018-08-21,1002323.713,229455.3299
4115,R,MN112_2018-08-21,495.788934650319,544.7286277377901,MN112,2018-08-21,999563.0989,230637.4915
4116,S,MN112_2018-08-21,603.5348968505859,560.3800735473633,MN112,2018-08-21,1000226.769,230733.3835
4117,S,MN112_2018-08-21,550.9701998150473,685.0259377908674,MN112,2018-08-21,999904.2855,231497.4393
4118,S,MN112_2018-08-21,672.9588167584067,395.68198942660956,MN112,2018-08-21,1000652.684,229723.8145
4119,S,MN112_2018-08-21,618.1861116802817,426.5388543558088,MN112,2018-08-21,1000315.686,229912.9787
4120,S,MN112_2018-08-21,501.2039186871176,594.7779672098127,MN112,2018-08-21,999596.9345,230944.2739
4121,S,MN112_2018-08-21,715.7339022076254,194.26482939242987,MN112,2018-08-21,1000914.131,228489.1811
4122,S,MN112_2018-08-21,608.0975038921957,235.0533120584455,MN112,2018-08-21,1000251.688,228739.2449
4123,S,MN112_2018-08-21,688.8432161724692,589.9271829080549,MN112,2018-08-21,1000752.401,230914.4607
4124,S,MN112_2018-08-21,482.1309664166098,520.1046731424299,MN112,2018-08-21,999478.7515,230486.5609
4125,S,MN112_2018-08-21,500.5897371685629,268.18789457797675,MN112,2018-08-21,999589.9611,228942.3943
4126,S,MN112_2018-08-21,530.1691896832114,646.1032082986799,MN112,2018-08-21,999775.8095,231258.8665
4127,S,MN112_2018-08-21,953.0362093365317,414.0492532205549,MN112,2018-08-21,1002377.625,229836.2799
4128,S,MN112_2018-08-21,608.8025972759848,630.6435906839338,MN112,2018-08-21,1000259.895,231164.0715
4129,S,MN112_2018-08-21,1028.5436096191406,304.78985595703125,MN112,2018-08-21,1002841.544,229166.5269
4130,R,MN112_2018-08-21,757.8563479803971,504.2543082797824,MN112,2018-08-21,1001176.557,230389.2867
4131,S,MN112_2018-08-21,730.3689422607422,220.86753845214844,MN112,2018-08-21,1001004.517,228652.2405
4132,H,MN112_2018-08-21,580.7735843085221,521.014730032712,MN112,2018-08-21,1000086.217,230492.0973
4133,S,MN112_2018-08-21,432.17851280332854,606.270101304051,MN112,2018-08-21,999171.9775,231014.7451
4134,R,MN112_2018-08-21,747.0780276678971,530.6302161777315,MN112,2018-08-21,1001110.44,230550.9667
4135,S,MN112_2018-08-21,408.8858492291098,561.2642648172346,MN112,2018-08-21,999028.0981,230738.8855
4136,R,MN112_2018-08-21,487.67237276067056,573.7860007846651,MN112,2018-08-21,999513.4009,230815.6063
4137,S,MN112_2018-08-21,983.7024385845785,225.102994675633,MN112,2018-08-21,1002564.626,228678.0945
4138,S,MN112_2018-08-21,885.7984163677817,497.34990477084784,MN112,2018-08-21,1001964.378,230346.9109
4139,S,MN112_2018-08-21,680.7517855084067,412.1942117166486,MN112,2018-08-21,1000700.836,229825.0247
4140,R,MN112_2018-08-21,532.9666232489518,250.3371253574191,MN112,2018-08-21,999789.1693,228832.9613
4141,S,MN112_2018-08-21,819.4734041607504,421.8274819803205,MN112,2018-08-21,1001555.2,229884.0141
4142,S,MN112_2018-08-21,535.4171297466879,276.3285348367658,MN112,2018-08-21,999804.5135,228992.2791
4143,S,MN112_2018-08-21,691.4265596783285,559.7272088479963,MN112,2018-08-21,1000768.015,230729.3445
4144,S,MN112_2018-08-21,680.5636904156332,167.79015898227362,MN112,2018-08-21,1000697.289,228326.9161
4145,S,MN112_2018-08-21,907.2434542095785,284.6383187723127,MN112,2018-08-21,1002094.361,229043.0563
4146,S,MN112_2018-08-21,825.6869051373129,138.1532113504377,MN112,2018-08-21,1001590.691,228145.1907
4147,S,MN112_2018-08-21,522.6067964947348,634.2541329812971,MN112,2018-08-21,999729.1233,231186.2385
4148,R,MN112_2018-08-21,727.1480044745377,489.6210914218722,MN112,2018-08-21,1000987.307,230299.6035
4149,S,MN112_2018-08-21,540.0256197369223,625.8207414102521,MN112,2018-08-21,999836.3087,231134.5375
4150,S,MN112_2018-08-21,1066.0803987896566,332.0487191629377,MN112,2018-08-21,1003072.968,229333.5975
4151,S,MN112_2018-08-21,877.8558504498129,486.5969674539533,MN112,2018-08-21,1001915.361,230281.0035
4152,S,MN112_2018-08-21,557.4169771587973,312.98794340610175,MN112,2018-08-21,999940.3511,229216.9779
4153,S,MN112_2018-08-21,603.1093447125082,434.4247491311994,MN112,2018-08-21,1000222.919,229961.3221
4154,S,MN112_2018-08-21,421.66413902403167,584.3425576639142,MN112,2018-08-21,999107.0139,230880.3415
4155,S,MN112_2018-08-21,534.0245819091797,491.8508605957031,MN112,2018-08-21,999798.0447,230313.3533
4156,H,MN112_2018-08-21,375.8511447333268,364.85874706152066,MN112,2018-08-21,998822.7453,229535.0053
4157,S,MN112_2018-08-21,844.5039217388754,425.7400338602033,MN112,2018-08-21,1001709.379,229907.9863
4158,S,MN112_2018-08-21,800.4635009765625,344.95623779296875,MN112,2018-08-21,1001437.382,229412.8293
4159,R,MN112_2018-08-21,1013.1521548651627,281.1278205478488,MN112,2018-08-21,1002746.53,229021.4939
4160,S,MN112_2018-08-21,759.3511354839926,270.17820524692206,MN112,2018-08-21,1001183.474,228954.4845
4161,S,MN112_2018-08-21,383.157379380477,382.20107817172675,MN112,2018-08-21,998867.9087,229641.3037
4162,H,MN112_2018-08-21,556.493524494069,533.4001899326144,MN112,2018-08-21,999936.8171,230568.0269
4163,S,MN112_2018-08-21,549.1843721783285,340.09377836703925,MN112,2018-08-21,999889.9183,229383.1299
4164,S,MN112_2018-08-21,1056.9088289654378,356.5753304910627,MN112,2018-08-21,1003016.727,229483.9407
4165,H,MN112_2018-08-21,636.3938388251237,461.9473777377902,MN112,2018-08-21,1000428.158,230130.0131
4166,S,MN112_2018-08-21,1052.9795837402344,308.65086364746094,MN112,2018-08-21,1002992.062,229190.1829
4167,H,MN112_2018-08-21,806.7029361151627,396.48440318945035,MN112,2018-08-21,1001476.309,229728.6759
4168,R,MN112_2018-08-21,768.118036212819,564.642789419919,MN112,2018-08-21,1001240.341,230759.4425
4169,S,MN112_2018-08-21,328.20536827207854,412.92722868442206,MN112,2018-08-21,998529.8059,229829.6677
4170,S,MN112_2018-08-21,988.0641939556723,473.46013426303534,MN112,2018-08-21,1002593.913,230200.4313
4171,R,MN112_2018-08-21,721.6871337890625,477.6953887939453,MN112,2018-08-21,1000953.561,230226.5063
4172,S,MN112_2018-08-21,444.7931063091879,629.1640527200666,MN112,2018-08-21,999249.8837,231155.0721
4173,S,MN112_2018-08-21,972.9739229595785,401.7333962869611,MN112,2018-08-21,1002500.283,229760.7799
4174,S,MN112_2018-08-21,861.4815673828125,494.8753967285156,MN112,2018-08-21,1001814.607,230331.7539
4175,S,MN112_2018-08-21,839.7979431152344,457.36170959472656,MN112,2018-08-21,1001680.708,230101.8171
4176,S,MN112_2018-08-21,662.3434295654297,508.02408599853516,MN112,2018-08-21,1000588.411,230412.4349
4177,S,MN112_2018-08-21,786.2612764752035,112.74270414828925,MN112,2018-08-21,1001347.654,227989.4493
4178,S,MN112_2018-08-21,598.1878816998129,610.4249703836408,MN112,2018-08-21,1000194.331,231040.1433
4179,S,MN112_2018-08-21,523.7886049664145,254.72698759555487,MN112,2018-08-21,999732.6927,228859.8743
4180,S,MN112_2018-08-21,629.022384873641,273.5350320291486,MN112,2018-08-21,1000380.923,228975.1159
4181,H,MN112_2018-08-21,572.9394168280534,501.64880901220425,MN112,2018-08-21,1000037.784,230373.3951
4182,S,MN112_2018-08-21,934.2603914654379,378.11604094028144,MN112,2018-08-21,1002261.649,229616.0299
4183,S,MN112_2018-08-21,693.1760408795004,189.48509001254706,MN112,2018-08-21,1000775.17,228459.8923
4184,R,MN112_2018-08-21,694.5254306219987,428.63696819189175,MN112,2018-08-21,1000785.817,229925.8073
4185,R,MN112_2018-08-21,707.886362018483,418.7560935581027,MN112,2018-08-21,1000867.999,229865.2349
4186,R,MN112_2018-08-21,739.1352786444596,514.7432075107394,MN112,2018-08-21,1001061.372,230453.5883
4187,H,MN112_2019-03-25,920.8921756171159,311.83616405370816,MN112,2019-03-25,1002178.678,229209.7645
4188,R,MN112_2019-03-25,786.3752078436784,555.514112051755,MN112,2019-03-25,1001352.682,230703.4787
4189,R,MN112_2019-03-25,478.523553790944,554.1686988437472,MN112,2019-03-25,999456.8691,230695.3627
4190,H,MN112_2019-03-25,572.9392337225846,501.6486030185519,MN112,2019-03-25,1000037.782,230373.3937
4191,H,MN112_2019-03-25,931.481073322194,326.1662269199191,MN112,2019-03-25,1002244.026,229297.5979
4192,S,MN112_2019-03-25,523.7884218609457,254.72680449008612,MN112,2019-03-25,999732.6917,228859.8733
4193,R,MN112_2019-03-25,1021.8953494452409,253.56825023534878,MN112,2019-03-25,1002800.102,228852.5597
4194,S,MN112_2019-03-25,703.4319612896567,584.210172410008,MN112,2019-03-25,1000842.184,230879.4101
4195,S,MN112_2019-03-25,596.8856356060629,217.3301675271955,MN112,2019-03-25,1000182.47,228630.6129
4196,S,MN112_2019-03-25,378.04850792051604,334.0518929910627,MN112,2019-03-25,998835.9763,229346.1685
4197,S,MN112_2019-03-25,697.5599062359457,159.63088774203925,MN112,2019-03-25,1000801.874,228276.8951
